|id |uuid                                |stream_id|va_id|frame_image                                                 |thumbnail_image                                                       |confidence  |age   |bag   |up_color|down_color|hat  |gender|timestamp              |client_id|frame_id                            |x1          |y1          |x2          |y2          |
|21 |7a1d4633-e980-402f-be75-e91662c3a50b|3        |4    |analytics/smart_va_alerts/4/2025/12/17/5/_1765947852674.jpg |analytics/smart_va_alerts/4/2025/12/17/5/_1765947852674_thumbnail.jpg |0.5380859375|2     |[NULL]|1       |1         |false|2     |2025-12-17 05:04:12.674|0        |48ff80bb-224a-4598-9091-5b8d719733ad|0.4600000083|0.3600000143|0.5         |0.4399999976|
|22 |634774df-da72-4582-81f6-8d1ca3a28d5a|3        |4    |analytics/smart_va_alerts/4/2025/12/17/6/_1765952502991.jpg |analytics/smart_va_alerts/4/2025/12/17/6/_1765952502991_thumbnail.jpg |0.5827231407|2     |2     |2       |6         |false|1     |2025-12-17 06:21:42.991|0        |ebf98758-0989-469b-8cab-03656ce88a22|0.3000000119|0.2300000042|0.3700000048|0.4199999869|
|23 |634774df-da72-4582-81f6-8d1ca3a28d5a|3        |4    |analytics/smart_va_alerts/4/2025/12/17/6/_1765952512995.jpg |analytics/smart_va_alerts/4/2025/12/17/6/_1765952512995_thumbnail.jpg |0.5827231407|2     |2     |2       |6         |false|1     |2025-12-17 06:21:52.995|0        |6e368b6e-a6e9-45a6-a65a-2f3f74352d53|0.3000000119|0.2300000042|0.3700000048|0.4199999869|
|24 |634774df-da72-4582-81f6-8d1ca3a28d5a|3        |4    |analytics/smart_va_alerts/4/2025/12/17/6/_1765952522999.jpg |analytics/smart_va_alerts/4/2025/12/17/6/_1765952522999_thumbnail.jpg |0.5827231407|2     |2     |2       |6         |false|1     |2025-12-17 06:22:02.999|0        |ddace8ae-89b9-4f37-97cb-14f94e5a3440|0.3000000119|0.2300000042|0.3700000048|0.4199999869|
|25 |634774df-da72-4582-81f6-8d1ca3a28d5a|3        |4    |analytics/smart_va_alerts/4/2025/12/17/6/_1765952533003.jpg |analytics/smart_va_alerts/4/2025/12/17/6/_1765952533003_thumbnail.jpg |0.5827231407|2     |2     |2       |6         |false|1     |2025-12-17 06:22:13.003|0        |ca8334fd-c8fe-480f-baca-9084e59d5923|0.3000000119|0.2300000042|0.3700000048|0.4199999869|
|26 |8ff338c0-ec29-4975-883f-0bdf2530d1ea|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960395789.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960395789_thumbnail.jpg |0.5056123734|2     |2     |8       |7         |false|2     |2025-12-17 08:33:15.789|0        |93f72ed0-c433-48a0-aad1-872f5daac512|0.6800000072|0           |0.75        |0.0599999987|
|27 |8ff338c0-ec29-4975-883f-0bdf2530d1ea|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960405819.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960405819_thumbnail.jpg |0.5056123734|2     |2     |1       |1         |false|2     |2025-12-17 08:33:25.819|0        |94949a06-1b9d-40ce-924d-3c0af9c06309|0.6700000167|0           |0.7300000191|0.0900000036|
|28 |f88de9f2-3563-4fb1-aaf8-6a8c76d5c949|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960405826.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960405826_thumbnail.jpg |0.8452148438|2     |[NULL]|4       |7         |false|2     |2025-12-17 08:33:25.826|0        |b9bcc304-b95d-4957-8532-4cdfa5c45a14|0.6200000048|0           |0.6899999976|0.0799999982|
|29 |8ff338c0-ec29-4975-883f-0bdf2530d1ea|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960415848.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960415848_thumbnail.jpg |0.5056123734|2     |2     |1       |1         |false|2     |2025-12-17 08:33:35.848|0        |477ea285-2260-4072-8891-1fff0af983fe|0.6700000167|0           |0.7300000191|0.0900000036|
|30 |af6b249d-6bb0-4025-bc5c-373fc4bfecae|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960415866.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960415866_thumbnail.jpg |0.6782226562|2     |[NULL]|1       |1         |false|2     |2025-12-17 08:33:35.866|0        |8d352f3b-28e1-43df-83aa-b2c604fdd163|0.8299999833|0           |0.8899999857|0.0599999987|
|31 |d50511a0-b73b-42cc-a18d-ba154400b28b|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960415873.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960415873_thumbnail.jpg |0.7335283756|2     |[NULL]|1       |1         |false|2     |2025-12-17 08:33:35.873|0        |f1a0532a-be7a-4608-837f-aff4e0063624|0.7400000095|0           |0.8199999928|0.0900000036|
|32 |f88de9f2-3563-4fb1-aaf8-6a8c76d5c949|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960415881.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960415881_thumbnail.jpg |0.8452148438|2     |[NULL]|1       |6         |false|2     |2025-12-17 08:33:35.881|0        |8b8cf242-ca47-4066-8d88-2038ecd531cc|0.6299999952|0           |0.6899999976|0.1199999973|
|33 |8ff338c0-ec29-4975-883f-0bdf2530d1ea|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960425903.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960425903_thumbnail.jpg |0.5056123734|2     |2     |1       |1         |false|2     |2025-12-17 08:33:45.903|0        |21832449-e114-49a4-a71c-f9ca0029e102|0.6700000167|0           |0.7300000191|0.0900000036|
|34 |af6b249d-6bb0-4025-bc5c-373fc4bfecae|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960425919.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960425919_thumbnail.jpg |0.6782226562|2     |[NULL]|1       |1         |false|2     |2025-12-17 08:33:45.92 |0        |0e3ca4fa-f288-4528-b56a-d0d204680581|0.8299999833|0           |0.8899999857|0.0599999987|
|35 |d50511a0-b73b-42cc-a18d-ba154400b28b|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960425927.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960425927_thumbnail.jpg |0.7335283756|2     |[NULL]|1       |1         |false|2     |2025-12-17 08:33:45.927|0        |a1de0222-7b4b-48cf-ab67-e5ef2a69d8d6|0.7400000095|0           |0.8199999928|0.0900000036|
|36 |f88de9f2-3563-4fb1-aaf8-6a8c76d5c949|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960425934.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960425934_thumbnail.jpg |0.8452148438|2     |[NULL]|1       |6         |false|2     |2025-12-17 08:33:45.934|0        |afc9b85c-606a-41a7-9392-79a328e41f21|0.6299999952|0           |0.6899999976|0.1199999973|
|37 |8ff338c0-ec29-4975-883f-0bdf2530d1ea|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960435943.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960435943_thumbnail.jpg |0.5056123734|2     |2     |1       |1         |false|2     |2025-12-17 08:33:55.943|0        |8dd8fae0-9af9-4912-9078-861a2eddc24f|0.6700000167|0           |0.7300000191|0.0900000036|
|38 |af6b249d-6bb0-4025-bc5c-373fc4bfecae|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960435959.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960435959_thumbnail.jpg |0.6782226562|2     |[NULL]|1       |1         |false|2     |2025-12-17 08:33:55.959|0        |17c5a169-b064-4e51-be3e-716a3b37ce0f|0.8299999833|0           |0.8899999857|0.0599999987|
|39 |d50511a0-b73b-42cc-a18d-ba154400b28b|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960435966.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960435966_thumbnail.jpg |0.7335283756|2     |[NULL]|1       |1         |false|2     |2025-12-17 08:33:55.966|0        |d03caf24-1c3c-4a28-8468-56e7e0c28433|0.7400000095|0           |0.8199999928|0.0900000036|
|40 |f88de9f2-3563-4fb1-aaf8-6a8c76d5c949|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960435973.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960435973_thumbnail.jpg |0.8452148438|2     |[NULL]|1       |6         |false|2     |2025-12-17 08:33:55.973|0        |fe6dca1c-3112-43e3-9c43-855471dba60e|0.6299999952|0           |0.6899999976|0.1199999973|
|41 |d50511a0-b73b-42cc-a18d-ba154400b28b|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960445981.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960445981_thumbnail.jpg |0.7335283756|2     |[NULL]|1       |1         |false|2     |2025-12-17 08:34:05.981|0        |11446b5e-a909-46b0-a1cd-270221afc2f8|0.7400000095|0           |0.8199999928|0.0900000036|
|42 |f88de9f2-3563-4fb1-aaf8-6a8c76d5c949|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765960445989.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765960445989_thumbnail.jpg |0.8452148438|2     |[NULL]|1       |6         |false|2     |2025-12-17 08:34:05.989|0        |cb2dd851-bee4-4a2e-9551-8f25f0e4b0d3|0.6299999952|0           |0.6899999976|0.1199999973|
|43 |1abc91be-d70a-4a5e-91ad-67f9dc6426f3|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765961136231.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765961136231_thumbnail.jpg |0.8559570312|2     |1     |1       |1         |true |1     |2025-12-17 08:45:36.231|0        |5be3a54d-53aa-4934-a208-a88f2d4ad9e9|0.6100000143|0.0099999998|0.6800000072|0.2199999988|
|44 |1abc91be-d70a-4a5e-91ad-67f9dc6426f3|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765961146235.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765961146235_thumbnail.jpg |0.8559570312|2     |1     |1       |1         |true |1     |2025-12-17 08:45:46.235|0        |4121df9e-25ee-4df7-b91d-1c1aca7a76d1|0.6100000143|0.0099999998|0.6800000072|0.2199999988|
|45 |1abc91be-d70a-4a5e-91ad-67f9dc6426f3|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765961156239.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765961156239_thumbnail.jpg |0.8559570312|2     |1     |1       |1         |true |1     |2025-12-17 08:45:56.239|0        |d0b2fec0-a090-44b9-8fdb-dce0aac83ab0|0.6100000143|0.0099999998|0.6800000072|0.2199999988|
|46 |1abc91be-d70a-4a5e-91ad-67f9dc6426f3|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765961166242.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765961166242_thumbnail.jpg |0.8559570312|2     |1     |1       |1         |true |1     |2025-12-17 08:46:06.243|0        |1eb1ed10-18e2-4a9c-83a4-f65c5f63df24|0.6100000143|0.0099999998|0.6800000072|0.2199999988|
|47 |ed6910ed-6636-4521-923f-3c5516cf928f|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765961166250.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765961166250_thumbnail.jpg |0.65234375  |2     |2     |1       |1         |false|2     |2025-12-17 08:46:06.25 |0        |01f77fc7-9717-4c10-b3f2-cdc4bdb81d38|0.6600000262|0           |0.7099999785|0.0599999987|
|48 |ed6910ed-6636-4521-923f-3c5516cf928f|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765961176254.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765961176254_thumbnail.jpg |0.65234375  |2     |2     |1       |1         |false|2     |2025-12-17 08:46:16.254|0        |22e6c6c3-c818-4100-98a3-e01d0e427908|0.6399999857|0           |0.7200000286|0.0700000003|
|49 |ed6910ed-6636-4521-923f-3c5516cf928f|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765961186264.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765961186264_thumbnail.jpg |0.65234375  |2     |2     |1       |1         |false|2     |2025-12-17 08:46:26.264|0        |7d634bce-7b5e-48ba-ba9f-605690605692|0.6399999857|0           |0.7200000286|0.0700000003|
|50 |ed6910ed-6636-4521-923f-3c5516cf928f|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765961196274.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765961196274_thumbnail.jpg |0.65234375  |2     |2     |1       |1         |false|2     |2025-12-17 08:46:36.274|0        |4a63f4e9-3555-4929-9ed4-74455ac1ae9b|0.6399999857|0           |0.7200000286|0.0700000003|
|51 |ed6910ed-6636-4521-923f-3c5516cf928f|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765961206288.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765961206288_thumbnail.jpg |0.65234375  |2     |2     |1       |1         |false|2     |2025-12-17 08:46:46.288|0        |076afde6-8e41-4781-8049-c031ea020e24|0.6399999857|0           |0.7200000286|0.0700000003|
|52 |1e39d5d7-5194-4590-950a-cda185e01da9|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765961667507.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765961667507_thumbnail.jpg |0.7529211044|2     |3     |1       |1         |false|1     |2025-12-17 08:54:27.507|0        |34c8a4e1-8dec-4537-a184-e185a018379b|0.0199999996|0           |0.0700000003|0.0799999982|
|53 |1e39d5d7-5194-4590-950a-cda185e01da9|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765961677516.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765961677516_thumbnail.jpg |0.7529211044|2     |3     |1       |1         |false|1     |2025-12-17 08:54:37.516|0        |8708cc05-479c-476f-b7e2-82c3aabb289d|0.0199999996|0           |0.0700000003|0.0799999982|
|54 |1e39d5d7-5194-4590-950a-cda185e01da9|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765961687525.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765961687525_thumbnail.jpg |0.7529211044|2     |3     |1       |1         |false|1     |2025-12-17 08:54:47.525|0        |e2c2f917-b48b-45bb-828d-10437472ebdf|0.0199999996|0           |0.0700000003|0.0799999982|
|55 |1e39d5d7-5194-4590-950a-cda185e01da9|3        |4    |analytics/smart_va_alerts/4/2025/12/17/8/_1765961697535.jpg |analytics/smart_va_alerts/4/2025/12/17/8/_1765961697535_thumbnail.jpg |0.7529211044|2     |3     |1       |1         |false|1     |2025-12-17 08:54:57.535|0        |910b5234-574e-4a28-9690-3f4b8b689e76|0.0199999996|0           |0.0700000003|0.0799999982|
|56 |6e46b1be-2a68-4e1b-a8ae-2e569635d801|3        |4    |analytics/smart_va_alerts/4/2025/12/17/9/_1765962268618.jpg |analytics/smart_va_alerts/4/2025/12/17/9/_1765962268618_thumbnail.jpg |0.9262695312|2     |[NULL]|1       |1         |true |1     |2025-12-17 09:04:28.618|0        |000e27d2-1511-4124-96e7-aaff02a54b56|0.5199999809|0.0299999993|0.6100000143|0.3100000024|
|57 |e06bed74-4130-47ff-92ae-ed158fdacaf1|3        |4    |analytics/smart_va_alerts/4/2025/12/17/9/_1765962268622.jpg |analytics/smart_va_alerts/4/2025/12/17/9/_1765962268622_thumbnail.jpg |0.9077148438|2     |[NULL]|1       |11        |false|1     |2025-12-17 09:04:28.622|0        |6b02485d-fb04-44b8-a8af-87e292ba1f8c|0.4499999881|0           |0.5199999809|0.1800000072|
|58 |25e746fb-7ede-4ccc-813f-af78a8e7c968|3        |4    |analytics/smart_va_alerts/4/2025/12/17/9/_1765962268629.jpg |analytics/smart_va_alerts/4/2025/12/17/9/_1765962268629_thumbnail.jpg |0.8315429688|2     |[NULL]|1       |1         |false|2     |2025-12-17 09:04:28.629|0        |bebef71b-ae0c-4299-a5a3-e39ee55fdb1a|0.4099999964|0           |0.4699999988|0.1000000015|
|59 |2cfb65f0-19de-412c-a184-de38ff3b8710|3        |4    |analytics/smart_va_alerts/4/2025/12/17/9/_1765962268637.jpg |analytics/smart_va_alerts/4/2025/12/17/9/_1765962268637_thumbnail.jpg |0.6785359383|2     |2     |1       |7         |false|1     |2025-12-17 09:04:28.637|0        |3c62a16c-2254-4c48-9a2a-bf41c36ad69d|0.3799999952|0           |0.4300000072|0.0500000007|
|60 |6e46b1be-2a68-4e1b-a8ae-2e569635d801|3        |4    |analytics/smart_va_alerts/4/2025/12/17/9/_1765962278672.jpg |analytics/smart_va_alerts/4/2025/12/17/9/_1765962278672_thumbnail.jpg |0.9262695312|2     |[NULL]|1       |1         |true |1     |2025-12-17 09:04:38.672|0        |cf95b8f6-790e-4ac3-a443-ccfe32f045a0|0.5199999809|0.0299999993|0.6100000143|0.3100000024|
|61 |e06bed74-4130-47ff-92ae-ed158fdacaf1|3        |4    |analytics/smart_va_alerts/4/2025/12/17/9/_1765962278676.jpg |analytics/smart_va_alerts/4/2025/12/17/9/_1765962278676_thumbnail.jpg |0.9077148438|2     |[NULL]|1       |11        |false|1     |2025-12-17 09:04:38.676|0        |c8f45351-18d5-4cb3-aa0f-d470bee6554e|0.4499999881|0           |0.5199999809|0.1800000072|
|62 |25e746fb-7ede-4ccc-813f-af78a8e7c968|3        |4    |analytics/smart_va_alerts/4/2025/12/17/9/_1765962278684.jpg |analytics/smart_va_alerts/4/2025/12/17/9/_1765962278684_thumbnail.jpg |0.8315429688|2     |[NULL]|1       |1         |false|2     |2025-12-17 09:04:38.684|0        |35ec7547-c0c8-4140-b0fe-78e98e33ceeb|0.4099999964|0           |0.4699999988|0.1000000015|
|63 |2cfb65f0-19de-412c-a184-de38ff3b8710|3        |4    |analytics/smart_va_alerts/4/2025/12/17/9/_1765962278691.jpg |analytics/smart_va_alerts/4/2025/12/17/9/_1765962278691_thumbnail.jpg |0.6785359383|2     |2     |1       |7         |false|1     |2025-12-17 09:04:38.691|0        |d618dd07-d077-4361-b19f-a27648163916|0.3799999952|0           |0.4300000072|0.0500000007|
|64 |6e46b1be-2a68-4e1b-a8ae-2e569635d801|3        |4    |analytics/smart_va_alerts/4/2025/12/17/9/_1765962288726.jpg |analytics/smart_va_alerts/4/2025/12/17/9/_1765962288726_thumbnail.jpg |0.9262695312|2     |[NULL]|1       |1         |true |1     |2025-12-17 09:04:48.726|0        |bf16bbb5-e980-4b26-87a6-784f5ebb8109|0.5199999809|0.0299999993|0.6100000143|0.3100000024|
|65 |e06bed74-4130-47ff-92ae-ed158fdacaf1|3        |4    |analytics/smart_va_alerts/4/2025/12/17/9/_1765962288729.jpg |analytics/smart_va_alerts/4/2025/12/17/9/_1765962288729_thumbnail.jpg |0.9077148438|2     |[NULL]|1       |11        |false|1     |2025-12-17 09:04:48.73 |0        |c9cd0d14-b042-488d-9e66-684133da0356|0.4499999881|0           |0.5199999809|0.1800000072|
