|id   |object_id                           |timestamp              |va_id|x1          |y1          |x2          |y2          |position_changed|
|80   |4727c0eb-9e9b-49d0-8131-b929db43e9cb|2025-12-17 02:59:40.741|4    |0.3899999857|0           |0.6499999762|0.1199999973|true            |
|81   |4727c0eb-9e9b-49d0-8131-b929db43e9cb|2025-12-17 02:59:41.198|4    |0.2899999917|0           |0.5699999928|0.1299999952|true            |
|82   |4727c0eb-9e9b-49d0-8131-b929db43e9cb|2025-12-17 02:59:41.732|4    |0.1800000072|0           |0.4699999988|0.1599999964|true            |
|83   |4727c0eb-9e9b-49d0-8131-b929db43e9cb|2025-12-17 02:59:42.597|4    |0.0700000003|0           |0.3600000143|0.200000003 |true            |
|84   |d2deedc1-4049-4d80-b406-bd797f632f38|2025-12-17 03:00:33.964|4    |0.2399999946|0           |0.5400000215|0.1000000015|true            |
|85   |d2deedc1-4049-4d80-b406-bd797f632f38|2025-12-17 03:00:34.512|4    |0.150000006 |0           |0.4600000083|0.1299999952|true            |
|91   |dccde11a-9978-46d3-89a6-16e68cf753a4|2025-12-17 03:03:55.32 |4    |0.4300000072|0.0099999998|0.7099999785|0.3700000048|true            |
|92   |261f11f0-0ee2-4843-9dae-3fa5b5dc0fa8|2025-12-17 03:03:56.001|4    |0.5699999928|0.2599999905|1           |0.9100000262|true            |
|93   |dccde11a-9978-46d3-89a6-16e68cf753a4|2025-12-17 03:03:56.566|4    |0.3899999857|0           |0.6200000048|0.25        |true            |
|94   |dccde11a-9978-46d3-89a6-16e68cf753a4|2025-12-17 03:03:57.011|4    |0.3700000048|0           |0.5699999928|0.200000003 |true            |
|95   |dccde11a-9978-46d3-89a6-16e68cf753a4|2025-12-17 03:03:57.424|4    |0.349999994 |0           |0.5299999714|0.150000006 |true            |
|96   |dccde11a-9978-46d3-89a6-16e68cf753a4|2025-12-17 03:03:58.22 |4    |0.3300000131|0           |0.4900000095|0.1000000015|true            |
|97   |b3cd4525-2ebc-45b8-861a-4fe9a5eef18d|2025-12-17 03:04:00.272|4    |0.4199999869|0           |0.5199999809|0.0700000003|true            |
|98   |a151de50-832c-4f61-b36f-4206ef647fae|2025-12-17 03:04:22.89 |4    |0.6299999952|0           |0.8299999833|0.1099999994|true            |
|99   |a151de50-832c-4f61-b36f-4206ef647fae|2025-12-17 03:04:30.266|4    |0.6100000143|0           |0.8100000024|0.1199999973|true            |
|100  |a151de50-832c-4f61-b36f-4206ef647fae|2025-12-17 03:04:31.201|4    |0.5600000024|0           |0.7699999809|0.1099999994|true            |
|101  |a151de50-832c-4f61-b36f-4206ef647fae|2025-12-17 03:04:31.64 |4    |0.5299999714|0           |0.7400000095|0.1099999994|true            |
|103  |15163052-7366-4997-b801-e276221cf34b|2025-12-17 03:06:19.98 |4    |0.3300000131|0           |0.5099999905|0.2300000042|true            |
|104  |15163052-7366-4997-b801-e276221cf34b|2025-12-17 03:06:21.016|4    |0.3199999928|0           |0.4499999881|0.1299999952|true            |
|105  |15163052-7366-4997-b801-e276221cf34b|2025-12-17 03:06:21.941|4    |0.3100000024|0           |0.4300000072|0.0799999982|true            |
|107  |d927e9ad-592e-4e04-8f4f-c8addcabb1cc|2025-12-17 03:10:11.607|4    |0.5400000215|0           |0.9900000095|0.1199999973|true            |
|108  |d927e9ad-592e-4e04-8f4f-c8addcabb1cc|2025-12-17 03:10:13.326|4    |0.5         |0           |0.9900000095|0.1299999952|true            |
|109  |d927e9ad-592e-4e04-8f4f-c8addcabb1cc|2025-12-17 03:10:15.598|4    |0.4499999881|0           |0.9900000095|0.1299999952|true            |
|110  |d927e9ad-592e-4e04-8f4f-c8addcabb1cc|2025-12-17 03:10:16.462|4    |0.4199999869|0           |0.9399999976|0.1199999973|true            |
|111  |d927e9ad-592e-4e04-8f4f-c8addcabb1cc|2025-12-17 03:10:17.528|4    |0.3600000143|0           |0.9100000262|0.1199999973|true            |
|112  |d927e9ad-592e-4e04-8f4f-c8addcabb1cc|2025-12-17 03:10:18.615|4    |0.3100000024|0           |0.8899999857|0.1199999973|true            |
|113  |d927e9ad-592e-4e04-8f4f-c8addcabb1cc|2025-12-17 03:10:19.145|4    |0.2800000012|0           |0.8700000048|0.1299999952|true            |
|1,291|e59c8ed7-c7d7-4789-8668-8c1dcaab8445|2025-12-17 09:28:30.568|4    |0           |0           |0.0500000007|0.0599999987|true            |
|1,292|9198a205-d976-4ac1-9866-0e1852100fcf|2025-12-17 09:28:33.275|4    |0           |0           |0.0700000003|0.0799999982|true            |
|1,342|e7509196-3e56-4d8f-86db-8b0bb229d6fd|2025-12-17 09:29:17.66 |4    |0.6299999952|0.4699999988|1           |1           |true            |
|1,343|e7509196-3e56-4d8f-86db-8b0bb229d6fd|2025-12-17 09:29:17.925|4    |0.5099999905|0.2800000012|0.9499999881|0.8100000024|true            |
|1,344|e7509196-3e56-4d8f-86db-8b0bb229d6fd|2025-12-17 09:29:18.081|4    |0.4600000083|0.1899999976|0.8299999833|0.6399999857|true            |
|1,345|e7509196-3e56-4d8f-86db-8b0bb229d6fd|2025-12-17 09:29:18.237|4    |0.4300000072|0.1299999952|0.7400000095|0.5099999905|true            |
|1,346|e7509196-3e56-4d8f-86db-8b0bb229d6fd|2025-12-17 09:29:19.312|4    |0.400000006 |0.0799999982|0.6600000262|0.4199999869|true            |
|1,347|e7509196-3e56-4d8f-86db-8b0bb229d6fd|2025-12-17 09:29:19.337|4    |0.3799999952|0.0399999991|0.6100000143|0.3400000036|true            |
|1,348|e7509196-3e56-4d8f-86db-8b0bb229d6fd|2025-12-17 09:29:19.589|4    |0.349999994 |0           |0.5400000215|0.25        |true            |
|1,349|e7509196-3e56-4d8f-86db-8b0bb229d6fd|2025-12-17 09:29:19.764|4    |0.3400000036|0           |0.5         |0.1899999976|true            |
|1,350|80c45efe-69bf-4547-a2c0-a2bf6a113285|2025-12-17 09:29:19.946|4    |0.6499999762|0           |0.8299999833|0.0799999982|true            |
|1,351|29e17a10-53f5-4cdb-944e-2f7b7c47940a|2025-12-17 09:29:20.588|4    |0.3199999928|0           |0.4499999881|0.1000000015|true            |
|1,352|29e17a10-53f5-4cdb-944e-2f7b7c47940a|2025-12-17 09:29:21.086|4    |0.3199999928|0           |0.4300000072|0.0700000003|true            |
|1,353|29e17a10-53f5-4cdb-944e-2f7b7c47940a|2025-12-17 09:29:21.317|4    |0.3199999928|0           |0.4099999964|0.0399999991|true            |
|1,354|80c45efe-69bf-4547-a2c0-a2bf6a113285|2025-12-17 09:29:21.317|4    |0.6399999857|0           |0.8100000024|0.0799999982|true            |
|1,355|80c45efe-69bf-4547-a2c0-a2bf6a113285|2025-12-17 09:29:22.605|4    |0.6200000048|0           |0.8000000119|0.0900000036|true            |
|1,356|80c45efe-69bf-4547-a2c0-a2bf6a113285|2025-12-17 09:29:22.656|4    |0.6000000238|0           |0.7799999714|0.1000000015|true            |
|1,357|80c45efe-69bf-4547-a2c0-a2bf6a113285|2025-12-17 09:29:23.156|4    |0.5799999833|0           |0.7599999905|0.1000000015|true            |
|1,358|80c45efe-69bf-4547-a2c0-a2bf6a113285|2025-12-17 09:29:23.328|4    |0.5500000119|0           |0.7400000095|0.1000000015|true            |
|1,359|80c45efe-69bf-4547-a2c0-a2bf6a113285|2025-12-17 09:29:23.447|4    |0.5299999714|0           |0.7200000286|0.1000000015|true            |
|1,360|80c45efe-69bf-4547-a2c0-a2bf6a113285|2025-12-17 09:29:23.554|4    |0.5099999905|0           |0.6999999881|0.1000000015|true            |
|1,361|80c45efe-69bf-4547-a2c0-a2bf6a113285|2025-12-17 09:29:23.676|4    |0.4799999893|0           |0.6800000072|0.1000000015|true            |
|1,362|80c45efe-69bf-4547-a2c0-a2bf6a113285|2025-12-17 09:29:23.823|4    |0.4499999881|0           |0.6600000262|0.1000000015|true            |
|1,363|80c45efe-69bf-4547-a2c0-a2bf6a113285|2025-12-17 09:29:23.943|4    |0.4199999869|0           |0.6299999952|0.1000000015|true            |
|1,364|80c45efe-69bf-4547-a2c0-a2bf6a113285|2025-12-17 09:29:24.07 |4    |0.3899999857|0           |0.6000000238|0.1099999994|true            |
|1,365|80c45efe-69bf-4547-a2c0-a2bf6a113285|2025-12-17 09:29:24.187|4    |0.349999994 |0           |0.5699999928|0.1099999994|true            |
|1,366|80c45efe-69bf-4547-a2c0-a2bf6a113285|2025-12-17 09:29:25.353|4    |0.3199999928|0           |0.5400000215|0.1199999973|true            |
|1,367|80c45efe-69bf-4547-a2c0-a2bf6a113285|2025-12-17 09:29:26.154|4    |0.2899999917|0           |0.5         |0.1299999952|true            |
|1,368|80c45efe-69bf-4547-a2c0-a2bf6a113285|2025-12-17 09:29:26.157|4    |0.2599999905|0           |0.4900000095|0.1400000006|true            |
|1,369|e8956658-bc88-45ac-a46f-69ab2064b2df|2025-12-17 09:29:37.298|4    |0.0199999996|0           |0.150000006 |0.0900000036|true            |
|1,370|e8956658-bc88-45ac-a46f-69ab2064b2df|2025-12-17 09:29:37.484|4    |0           |0           |0.1299999952|0.1400000006|true            |
|1,371|e8956658-bc88-45ac-a46f-69ab2064b2df|2025-12-17 09:29:37.706|4    |0           |0           |0.0900000036|0.2300000042|true            |
|1,372|e8956658-bc88-45ac-a46f-69ab2064b2df|2025-12-17 09:29:37.794|4    |0           |0           |0.0599999987|0.3300000131|true            |
|1,373|92b810c7-2834-49c5-8b58-00d55dbed470|2025-12-17 09:29:39.038|4    |0           |0           |0.0900000036|0.0700000003|true            |
|86   |e0ce0fbc-a85a-426d-8b4a-e70311bd1a4b|2025-12-17 03:02:37.054|4    |0.6299999952|0.4799999893|1           |1           |true            |
|87   |2c766f6d-0d88-4555-9a53-f691b1ce11d2|2025-12-17 03:02:37.459|4    |0.5099999905|0.2599999905|0.9399999976|0.8100000024|true            |
|88   |89b68376-ebbc-4904-a53f-ed5fc9338c42|2025-12-17 03:02:41.284|4    |0.3300000131|0           |0.4600000083|0.0900000036|true            |
|89   |a0afebed-bf27-46d6-a89f-9711fb6bac8c|2025-12-17 03:02:54.777|4    |0.5899999738|0.2199999988|1           |0.7400000095|true            |
|90   |636909ac-005a-4da4-85bb-41de2b4f1b6f|2025-12-17 03:02:55.657|4    |0.4900000095|0.1000000015|0.8199999928|0.4900000095|true            |
|102  |a151de50-832c-4f61-b36f-4206ef647fae|2025-12-17 03:04:32.251|4    |0.4799999893|0           |0.6999999881|0.1199999973|true            |
|106  |850d9235-cab8-45aa-bed5-6ebdeec12bfc|2025-12-17 03:07:08.362|4    |0.4099999964|0           |0.5600000024|0.1099999994|true            |
|114  |d927e9ad-592e-4e04-8f4f-c8addcabb1cc|2025-12-17 03:10:20.174|4    |0.200000003 |0           |0.8500000238|0.1299999952|true            |
|115  |d927e9ad-592e-4e04-8f4f-c8addcabb1cc|2025-12-17 03:10:21.345|4    |0.1199999973|0           |0.8000000119|0.150000006 |true            |
|116  |d927e9ad-592e-4e04-8f4f-c8addcabb1cc|2025-12-17 03:10:21.822|4    |0.0700000003|0           |0.7599999905|0.1599999964|true            |
|117  |d927e9ad-592e-4e04-8f4f-c8addcabb1cc|2025-12-17 03:10:22.281|4    |0.0199999996|0           |0.7300000191|0.1800000072|true            |
|118  |d927e9ad-592e-4e04-8f4f-c8addcabb1cc|2025-12-17 03:10:22.78 |4    |0           |0           |0.6800000072|0.2099999934|true            |
|119  |d927e9ad-592e-4e04-8f4f-c8addcabb1cc|2025-12-17 03:10:24.301|4    |0           |0           |0.5799999833|0.2700000107|true            |
|120  |e2038d51-52b3-4b10-8e19-6f92de003f08|2025-12-17 03:10:33.323|4    |0.5799999833|0.0099999998|0.8299999833|0.3300000131|true            |
|121  |e2038d51-52b3-4b10-8e19-6f92de003f08|2025-12-17 03:10:33.773|4    |0.5500000119|0.0099999998|0.7599999905|0.2700000107|true            |
|122  |e2038d51-52b3-4b10-8e19-6f92de003f08|2025-12-17 03:10:34.218|4    |0.5199999809|0           |0.7099999785|0.2199999988|true            |
|123  |e2038d51-52b3-4b10-8e19-6f92de003f08|2025-12-17 03:10:34.799|4    |0.5         |0           |0.6700000167|0.1700000018|true            |
|124  |006d6b73-4285-4a2a-8ff4-56a5cb1c1726|2025-12-17 03:11:37.755|4    |0.3000000119|0           |0.5600000024|0.1199999973|true            |
|125  |0690b08d-e67d-472c-b2ca-021d1173b6b7|2025-12-17 03:11:47.699|4    |0.6200000048|0.2199999988|1           |0.7300000191|true            |
|126  |0dffa680-10ba-4940-aef2-1375cb046d95|2025-12-17 03:12:50.225|4    |0.4699999988|0           |1           |0.2899999917|true            |
|127  |6826e3e3-027c-4d56-9a17-f312c2280342|2025-12-17 03:17:31.019|4    |0.5500000119|0           |1           |0.4499999881|true            |
|128  |3ca4578c-75fd-4f9c-906b-c5fd8d2835b1|2025-12-17 03:18:43.377|4    |0.5199999809|0.2599999905|1           |0.8700000048|true            |
|129  |4527fb08-3bc2-4cae-81bf-9d7a4570f085|2025-12-17 03:18:43.77 |4    |0.4699999988|0.1599999964|0.8500000238|0.6100000143|true            |
|130  |ba76816a-f373-4adc-b59c-075b161f356c|2025-12-17 03:18:44.241|4    |0.4399999976|0.0900000036|0.7400000095|0.4600000083|true            |
|131  |9b4139bb-0164-40e1-9732-a7ab9b06ee09|2025-12-17 03:18:44.694|4    |0.4099999964|0.0399999991|0.6600000262|0.349999994 |true            |
|132  |07b528c3-7d4f-4f51-b186-60715b9fc149|2025-12-17 03:18:45.068|4    |0.3899999857|0           |0.6000000238|0.2599999905|true            |
|133  |760e602f-10f9-4d48-a201-5b10a3b773c9|2025-12-17 03:19:49.296|4    |0.3300000131|0           |0.4699999988|0.0900000036|true            |
|134  |479a3fc5-3789-44d4-b59a-812d1b5a8ad3|2025-12-17 03:22:01.536|4    |0.349999994 |0           |0.5899999738|0.1299999952|true            |
|135  |479a3fc5-3789-44d4-b59a-812d1b5a8ad3|2025-12-17 03:22:01.806|4    |0.2599999905|0           |0.5         |0.1400000006|true            |
|136  |479a3fc5-3789-44d4-b59a-812d1b5a8ad3|2025-12-17 03:22:02.473|4    |0.1299999952|0           |0.400000006 |0.200000003 |true            |
|137  |479a3fc5-3789-44d4-b59a-812d1b5a8ad3|2025-12-17 03:22:02.913|4    |0           |0           |0.2800000012|0.2599999905|true            |
|138  |023ddd23-b6ae-4887-9c35-664ce514dfab|2025-12-17 03:24:08.344|4    |0.5400000215|0           |0.7300000191|0.0799999982|true            |
|139  |023ddd23-b6ae-4887-9c35-664ce514dfab|2025-12-17 03:24:08.84 |4    |0.5         |0           |0.6899999976|0.0700000003|true            |
|140  |023ddd23-b6ae-4887-9c35-664ce514dfab|2025-12-17 03:24:09.489|4    |0.4300000072|0           |0.6299999952|0.0799999982|true            |
|141  |023ddd23-b6ae-4887-9c35-664ce514dfab|2025-12-17 03:24:10.064|4    |0.3600000143|0           |0.5699999928|0.0900000036|true            |
|142  |939afff9-b49d-48de-952d-2f247472af23|2025-12-17 03:28:21.353|4    |0.5099999905|0           |1           |0.5699999928|true            |
|143  |939afff9-b49d-48de-952d-2f247472af23|2025-12-17 03:28:22.534|4    |0.4600000083|0           |1           |0.349999994 |true            |
|144  |ceb33371-dd60-4829-9e89-812c280eb9d7|2025-12-17 03:37:05.409|4    |0.4799999893|0           |0.7099999785|0.1299999952|true            |
|145  |ceb33371-dd60-4829-9e89-812c280eb9d7|2025-12-17 03:37:05.831|4    |0.4199999869|0           |0.6600000262|0.1299999952|true            |
|146  |ceb33371-dd60-4829-9e89-812c280eb9d7|2025-12-17 03:37:06.324|4    |0.3400000036|0           |0.6000000238|0.1400000006|true            |
